,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Air temperature [F],Process temperature [F],Power consumption [W],Temperature difference [F],Temperature ratio,Failure
7713,M,0.5261932479627475,0.2060439560439561,0.2964426877470355,0,No Failure,0.5652173913043477,0.7037037037037006,0.10841893845386283,-0.13848631239935294,0.8032036613272344,0
7714,L,0.1856810244470315,0.5384615384615384,0.308300395256917,0,No Failure,0.5652173913043477,0.716049382716049,0.09998209008686311,-0.15083199141170134,0.7893553223388308,0
7715,L,0.07799767171129224,0.6291208791208791,0.3162055335968379,0,No Failure,0.5652173913043477,0.716049382716049,0.04906996379638989,-0.15083199141170134,0.7893553223388308,0
7716,M,0.12223515715948785,0.6098901098901098,0.32411067193675885,0,No Failure,0.5652173913043477,0.716049382716049,0.07455001343243489,-0.15083199141170134,0.7893553223388308,0
7717,L,0.11466821885913858,0.6758241758241758,0.3359683794466403,0,No Failure,0.5652173913043477,0.7283950617283974,0.07749555450370355,-0.16317767042404974,0.7759764185703731,0
7718,H,0.15075669383003498,0.5604395604395604,0.3438735177865612,0,No Failure,0.5760869565217419,0.7407407407407387,0.0844900152234262,-0.1646537842189968,0.7777173913043537,0
7719,H,0.21362048894062868,0.40521978021978017,0.3636363636363636,0,No Failure,0.5760869565217419,0.7407407407407387,0.08656324757896354,-0.1646537842189968,0.7777173913043537,0
7720,H,0.17927823050058211,0.5206043956043956,0.38339920948616596,0,No Failure,0.5652173913043477,0.7283950617283974,0.09333303483478109,-0.16317767042404974,0.7759764185703731,0
7721,L,0.1495925494761351,0.5302197802197801,0.40316205533596833,0,No Failure,0.5652173913043477,0.7283950617283974,0.07931692870575294,-0.16317767042404974,0.7759764185703731,0
7722,L,0.140279394644936,0.6991758241758241,0.4110671936758893,0,No Failure,0.5652173913043477,0.7407407407407387,0.09807996136575882,-0.17552334943639103,0.7630434782608715,0
7723,L,0.3271245634458674,0.3626373626373626,0.41897233201581024,0,No Failure,0.5652173913043477,0.7283950617283974,0.11862758894190795,-0.16317767042404974,0.7759764185703731,0
7724,M,0.16647264260768335,0.5164835164835164,0.4268774703557312,0,No Failure,0.5652173913043477,0.7283950617283974,0.08598037585231996,-0.16317767042404974,0.7759764185703731,0
7725,L,0.3352735739231666,0.3173076923076923,0.4387351778656126,0,No Failure,0.5760869565217419,0.7407407407407387,0.10638488403331248,-0.1646537842189968,0.7777173913043537,0
7726,M,0.3451688009313155,0.34615384615384615,0.44664031620553357,0,No Failure,0.5978260869565233,0.7654320987654293,0.11948150801468614,-0.167606011808906,0.7810308555399769,0
7727,M,0.2846332945285216,0.37225274725274726,0.458498023715415,0,No Failure,0.586956521739129,0.7654320987654293,0.10595552584784251,-0.17847557702630024,0.7668302945301553,0
7728,L,0.14668218859138538,0.5934065934065934,0.4703557312252964,0,No Failure,0.586956521739129,0.753086419753088,0.08704217784543748,-0.16612989801395894,0.7794012829650714,0
7729,H,0.09371362048894072,0.760989010989011,0.47826086956521735,0,No Failure,0.586956521739129,0.7654320987654293,0.0713150353720785,-0.17847557702630024,0.7668302945301553,0
7730,L,0.17694994179278234,0.554945054945055,0.4980237154150197,0,No Failure,0.5760869565217419,0.7654320987654293,0.09819749517071988,-0.18934514224368737,0.752629733520343,0
7731,L,0.23166472642607683,0.3612637362637363,0.5059288537549407,0,No Failure,0.5760869565217419,0.7777777777777768,0.08369206462920084,-0.20169082125603488,0.7406832298136691,0
7732,L,0.1525029103608848,0.5343406593406593,0.5138339920948616,0,No Failure,0.5760869565217419,0.7777777777777768,0.08148850567360466,-0.20169082125603488,0.7406832298136691,0
7733,L,0.18218859138533183,0.5096153846153846,0.5217391304347826,0,No Failure,0.5760869565217419,0.7777777777777768,0.09284610907137103,-0.20169082125603488,0.7406832298136691,0
7734,L,0.29220023282887087,0.3516483516483516,0.5296442687747035,0,No Failure,0.5760869565217419,0.7777777777777768,0.102751730225537,-0.20169082125603488,0.7406832298136691,0
7735,L,0.13853317811408616,0.7046703296703296,0.5375494071146245,0,No Failure,0.5760869565217419,0.7777777777777768,0.09762022029193158,-0.20169082125603488,0.7406832298136691,0
7736,H,0.1082654249126892,0.5920329670329669,0.5454545454545454,0,No Failure,0.5760869565217419,0.7901234567901261,0.06409670073814429,-0.21403650026838417,0.7291100543478272,0
7737,M,0.4755529685681025,0.21291208791208793,0.5652173913043478,0,No Failure,0.5652173913043477,0.7777777777777768,0.10125097545062622,-0.21256038647342912,0.7267080745341622,0
7738,M,0.05529685681024454,0.7829670329670328,0.5770750988142292,0,No Failure,0.5652173913043477,0.7777777777777768,0.04329561590912003,-0.21256038647342912,0.7267080745341622,0
7739,L,0.23748544819557627,0.37500000000000006,0.5889328063241106,0,No Failure,0.5652173913043477,0.7654320987654293,0.08905704307334111,-0.2002147074610816,0.7384291725105214,0
7740,L,0.1658905704307334,0.5673076923076923,0.5968379446640316,0,No Failure,0.5652173913043477,0.7777777777777768,0.09411099668666606,-0.21256038647342912,0.7267080745341622,0
7741,L,0.180442374854482,0.4835164835164835,0.6047430830039525,0,No Failure,0.5652173913043477,0.7777777777777768,0.08724686256700229,-0.21256038647342912,0.7267080745341622,0
7742,M,0.09022118742724106,0.743131868131868,0.6126482213438734,0,No Failure,0.5652173913043477,0.7654320987654293,0.06704623955788105,-0.2002147074610816,0.7384291725105214,0
7743,L,0.3154831199068685,0.3379120879120879,0.6245059288537549,0,No Failure,0.5652173913043477,0.7654320987654293,0.10660555974874951,-0.2002147074610816,0.7384291725105214,0
7744,L,0.08498253783469156,0.7651098901098901,0.6324110671936758,0,No Failure,0.5543478260869534,0.7407407407407387,0.06502098018396044,-0.18639291465378527,0.7483695652173892,0
7745,L,0.16996507566938301,0.49175824175824184,0.6403162055335968,0,No Failure,0.5543478260869534,0.7407407407407387,0.08358172677148232,-0.18639291465378527,0.7483695652173892,0
7746,M,0.1979045401629802,0.5714285714285714,0.6482213438735177,0,No Failure,0.5543478260869534,0.7407407407407387,0.11308830866456011,-0.18639291465378527,0.7483695652173892,0
7747,M,0.0948777648428406,0.7074175824175823,0.6600790513833992,0,No Failure,0.5652173913043477,0.753086419753088,0.06711819903030619,-0.18786902844874032,0.7505345687811814,0
7748,L,0.2019790454016298,0.5989010989010989,0.6719367588932806,0,No Failure,0.5543478260869534,0.7407407407407387,0.12096547224603103,-0.18639291465378527,0.7483695652173892,0
7749,L,0.29452852153667064,0.4010989010989011,0.6798418972332015,0,No Failure,0.5543478260869534,0.7283950617283974,0.11813506633064262,-0.17404723564144398,0.7610537951363234,0
7750,L,0.16065192083818403,0.6510989010989011,0.6877470355731224,0,No Failure,0.5543478260869534,0.7407407407407387,0.10460028911716927,-0.18639291465378527,0.7483695652173892,0
7751,M,0.13387660069848661,0.532967032967033,0.6956521739130435,0,No Failure,0.5543478260869534,0.7407407407407387,0.07135181465798462,-0.18639291465378527,0.7483695652173892,0
7752,M,0.3864959254947614,0.2802197802197802,0.7075098814229248,0,No Failure,0.5543478260869534,0.7407407407407387,0.1083038032979826,-0.18639291465378527,0.7483695652173892,0
7753,M,0.24621653084982542,0.5247252747252746,0.7193675889328063,0,No Failure,0.5652173913043477,0.753086419753088,0.1291960367920787,-0.18786902844874032,0.7505345687811814,0
7754,M,0.180442374854482,0.49587912087912084,0.7312252964426877,0,No Failure,0.5543478260869534,0.7407407407407387,0.08947760621218132,-0.18639291465378527,0.7483695652173892,0
7755,M,0.11292200232828875,0.6016483516483516,0.7430830039525691,0,No Failure,0.5543478260869534,0.753086419753088,0.06793933656564626,-0.19873859366613456,0.7361012116892317,0
7756,L,0.11641443538998841,0.743131868131868,0.7549407114624506,1,Overstrain Failure,0.5652173913043477,0.753086419753088,0.08651127684887874,-0.18786902844874032,0.7505345687811814,1
7757,M,0.32305005820721766,0.33653846153846156,0.7628458498023715,0,No Failure,0.5434782608695663,0.7407407407407387,0.10871876958896749,-0.1972624798711724,0.7336956521739165,0
7758,L,0.3032596041909197,0.3708791208791209,0.7747035573122529,0,No Failure,0.5543478260869534,0.753086419753088,0.11247265540047846,-0.19873859366613456,0.7361012116892317,0
7759,L,0.06053550640279404,0.760989010989011,0.7826086956521738,1,Overstrain Failure,0.5543478260869534,0.753086419753088,0.046066855147181174,-0.19873859366613456,0.7361012116892317,1
7760,M,0.19965075669383003,0.4010989010989011,0.7905138339920948,0,No Failure,0.5543478260869534,0.7407407407407387,0.0800796991134593,-0.18639291465378527,0.7483695652173892,0
7761,H,0.3183934807916182,0.3708791208791209,0.8023715415019762,0,No Failure,0.5543478260869534,0.7283950617283974,0.11808549424963863,-0.17404723564144398,0.7610537951363234,0
7762,M,0.1350407450523865,0.5494505494505494,0.0,0,No Failure,0.5434782608695663,0.716049382716049,0.07419821156724532,-0.1725711218464827,0.7589955022488775,0
7763,L,0.0186263096623982,0.9999999999999998,0.011857707509881422,1,Power Failure,0.5543478260869534,0.7283950617283974,0.018626309662398196,-0.17404723564144398,0.7610537951363234,1
7764,M,0.22526193247962756,0.4793956043956044,0.01976284584980237,0,No Failure,0.5543478260869534,0.7407407407407387,0.10798958026839288,-0.18639291465378527,0.7483695652173892,0
7765,H,0.15075669383003498,0.7197802197802198,0.03162055335968379,0,No Failure,0.5434782608695663,0.7283950617283974,0.10851168621832188,-0.1849168008588311,0.7461311717022835,0
7766,L,0.08731082654249134,0.6717032967032966,0.05138339920948616,0,No Failure,0.5434782608695663,0.7037037037037006,0.05864697002648113,-0.1602254428341343,0.7723112128146502,0
7767,H,0.08789289871944128,0.6978021978021978,0.05928853754940711,0,No Failure,0.532608695652173,0.7037037037037006,0.0613318578976321,-0.17109500805152766,0.7568649885583544,0
7768,M,0.461001164144354,0.2348901098901099,0.07905138339920947,0,No Failure,0.532608695652173,0.7037037037037006,0.1082846141053359,-0.17109500805152766,0.7568649885583544,0
7769,L,0.22351571594877773,0.48214285714285715,0.0909090909090909,0,No Failure,0.5434782608695663,0.716049382716049,0.10776650590387497,-0.1725711218464827,0.7589955022488775,0
7770,L,0.22118742724097795,0.39010989010989017,0.09881422924901186,0,No Failure,0.5434782608695663,0.716049382716049,0.08628740293466723,-0.1725711218464827,0.7589955022488775,0
7771,L,0.31490104772991856,0.35302197802197804,0.1067193675889328,0,No Failure,0.5434782608695663,0.7283950617283974,0.11116699075080917,-0.1849168008588311,0.7461311717022835,0
7772,H,0.1722933643771828,0.510989010989011,0.11462450592885375,0,No Failure,0.5434782608695663,0.716049382716049,0.08804001586306592,-0.1725711218464827,0.7589955022488775,0
7773,L,0.34400465657741564,0.2884615384615385,0.13438735177865613,0,No Failure,0.5434782608695663,0.7037037037037006,0.09923211247425452,-0.1602254428341343,0.7723112128146502,0
7774,L,0.2712456344586729,0.385989010989011,0.14229249011857706,0,No Failure,0.5434782608695663,0.716049382716049,0.10469783417978995,-0.1725711218464827,0.7589955022488775,0
7775,L,0.28812572759022126,0.4093406593406594,0.15019762845849802,0,No Failure,0.5434782608695663,0.716049382716049,0.11794157530478838,-0.1725711218464827,0.7589955022488775,0
7776,M,0.16123399301513397,0.5975274725274724,0.15810276679841895,0,No Failure,0.5434782608695663,0.716049382716049,0.09634174033184514,-0.1725711218464827,0.7589955022488775,0
7777,L,0.30675203725261935,0.2994505494505495,0.16996047430830039,0,No Failure,0.5434782608695663,0.716049382716049,0.0918570661003723,-0.1725711218464827,0.7589955022488775,0
7778,L,0.2031431897555297,0.4835164835164835,0.17786561264822134,0,No Failure,0.5543478260869534,0.7283950617283974,0.09822308076091546,-0.17404723564144398,0.7610537951363234,0
7779,L,0.3742724097788127,0.315934065934066,0.18577075098814227,0,No Failure,0.5652173913043477,0.7407407407407387,0.11824540418836117,-0.17552334943639103,0.7630434782608715,0
7780,L,0.3766006984866125,0.27060439560439564,0.19367588932806323,0,No Failure,0.5543478260869534,0.7283950617283974,0.10190980439816301,-0.17404723564144398,0.7610537951363234,0
7781,L,0.20081490104772992,0.4972527472527473,0.20158102766798416,0,No Failure,0.5543478260869534,0.7407407407407387,0.0998557612352723,-0.18639291465378527,0.7483695652173892,0
7782,M,0.20372526193247964,0.44780219780219777,0.20948616600790512,0,No Failure,0.5543478260869534,0.7283950617283974,0.0912286200411928,-0.17404723564144398,0.7610537951363234,0
7783,L,0.29045401629802103,0.3434065934065934,0.22134387351778656,0,No Failure,0.5434782608695663,0.716049382716049,0.09974382427816657,-0.1725711218464827,0.7589955022488775,0
7784,L,0.13678696158323633,0.7733516483516483,0.2292490118577075,0,No Failure,0.5434782608695663,0.716049382716049,0.1057844222134094,-0.1725711218464827,0.7589955022488775,0
7785,L,0.12514551804423757,0.5260989010989011,0.23715415019762845,0,No Failure,0.532608695652173,0.716049382716049,0.06583891952052609,-0.18344068706387606,0.743815592203897,0
7786,L,0.17345750873108268,0.5824175824175825,0.24505928853754938,0,No Failure,0.5434782608695663,0.716049382716049,0.10102470288733387,-0.1725711218464827,0.7589955022488775,0
7787,L,0.12223515715948785,0.6002747252747253,0.25296442687747034,0,No Failure,0.5434782608695663,0.716049382716049,0.07337467538282444,-0.1725711218464827,0.7589955022488775,0
7788,M,0.220605355064028,0.5096153846153846,0.2608695652173913,0,No Failure,0.532608695652173,0.716049382716049,0.11242388286916812,-0.18344068706387606,0.743815592203897,0
7789,L,0.19033760186263105,0.4766483516483517,0.2727272727272727,0,No Failure,0.532608695652173,0.716049382716049,0.09072410418452331,-0.18344068706387606,0.743815592203897,0
7790,L,0.3265424912689173,0.3502747252747253,0.28063241106719367,0,No Failure,0.5217391304347849,0.7037037037037006,0.1143795814197444,-0.18196457326891569,0.7414187643020661,0
7791,L,0.1455180442374855,0.603021978021978,0.2885375494071146,0,No Failure,0.5217391304347849,0.7037037037037006,0.08775057887397819,-0.18196457326891569,0.7414187643020661,0
7792,H,0.1845168800931316,0.5027472527472526,0.2964426877470355,0,No Failure,0.5217391304347849,0.7037037037037006,0.09276535455231615,-0.18196457326891569,0.7414187643020661,0
7793,L,0.1548311990686846,0.5082417582417581,0.3162055335968379,0,No Failure,0.5217391304347849,0.716049382716049,0.07869168084534792,-0.19431025228126408,0.7286356821589242,0
7794,M,0.14377182770663566,0.7142857142857142,0.32411067193675885,0,No Failure,0.532608695652173,0.7283950617283974,0.10269416264759688,-0.19578636607622446,0.7312085482682351,0
7795,H,0.29452852153667064,0.3543956043956044,0.3359683794466403,0,No Failure,0.5217391304347849,0.7283950617283974,0.10437961340173219,-0.20665593129361248,0.716285924834194,0
7796,L,0.16647264260768335,0.6675824175824175,0.3557312252964427,0,No Failure,0.5217391304347849,0.716049382716049,0.11113420921337103,-0.19431025228126408,0.7286356821589242,0
7797,L,0.17927823050058211,0.4835164835164835,0.3636363636363636,0,No Failure,0.5108695652173907,0.7037037037037006,0.08668397958269905,-0.19283413848630993,0.7259725400457689,0
7798,L,0.37485448195576254,0.33653846153846156,0.37154150197628455,0,No Failure,0.5108695652173907,0.716049382716049,0.12615295065818932,-0.20517981749865832,0.7134557721139425,0
7799,L,0.11990686845168808,0.5233516483516483,0.3794466403162055,0,No Failure,0.5108695652173907,0.7037037037037006,0.0627534572528752,-0.19283413848630993,0.7259725400457689,0
7800,M,0.2072176949941793,0.5054945054945055,0.38735177865612647,0,No Failure,0.5217391304347849,0.7037037037037006,0.10474740626079393,-0.18196457326891569,0.7414187643020661,0
7801,L,0.12514551804423757,0.6291208791208791,0.3992094861660079,0,No Failure,0.5108695652173907,0.7037037037037006,0.07873165833002858,-0.19283413848630993,0.7259725400457689,0
7802,L,0.15192083818393487,0.7472527472527473,0.40711462450592883,0,No Failure,0.49999999999999734,0.6913580246913593,0.1135232636978854,-0.19135802469136198,0.7232142857142805,0
7803,M,0.2031431897555297,0.5137362637362637,0.4150197628458498,0,No Failure,0.4891304347826093,0.6913580246913593,0.10436202330847266,-0.20222758990875,0.7074922360248443,0
7804,M,0.1816065192083819,0.5645604395604394,0.4268774703557312,0,No Failure,0.49999999999999734,0.7037037037037006,0.10252785631132547,-0.20370370370370328,0.710526315789473,0
7805,L,0.31315483119906873,0.3434065934065934,0.4387351778656126,0,No Failure,0.49999999999999734,0.7037037037037006,0.10753943379088898,-0.20370370370370328,0.710526315789473,0
7806,L,0.10535506402793948,0.6153846153846153,0.44664031620553357,0,No Failure,0.5108695652173907,0.716049382716049,0.06483388555565506,-0.20517981749865832,0.7134557721139425,0
7807,M,0.16472642607683352,0.6208791208791208,0.45454545454545453,0,No Failure,0.5108695652173907,0.716049382716049,0.10227519860814388,-0.20517981749865832,0.7134557721139425,0
7808,L,0.2671711292200233,0.4519230769230769,0.46640316205533594,0,No Failure,0.49999999999999734,0.7037037037037006,0.1207407987821259,-0.20370370370370328,0.710526315789473,0
7809,M,0.21478463329452857,0.4340659340659341,0.4743083003952569,0,No Failure,0.5108695652173907,0.7037037037037006,0.09323069247399866,-0.19283413848630993,0.7259725400457689,0
7810,L,0.611175785797439,0.18131868131868134,0.4861660079051383,0,No Failure,0.5217391304347849,0.716049382716049,0.1108175875347005,-0.19431025228126408,0.7286356821589242,0
7811,M,0.17345750873108268,0.4835164835164835,0.49407114624505927,0,No Failure,0.5108695652173907,0.7037037037037006,0.08386956466118284,-0.19283413848630993,0.7259725400457689,0
7812,L,0.2898719441210711,0.3873626373626374,0.5059288537549407,0,No Failure,0.5108695652173907,0.716049382716049,0.11228556077217315,-0.20517981749865832,0.7134557721139425,0
7813,L,0.1670547147846333,0.5206043956043956,0.5138339920948616,0,No Failure,0.5108695652173907,0.716049382716049,0.08696941882331871,-0.20517981749865832,0.7134557721139425,0
7814,L,0.44179278230500596,0.28571428571428575,0.5217391304347826,0,No Failure,0.5108695652173907,0.7037037037037006,0.12622650923000173,-0.19283413848630993,0.7259725400457689,0
7815,M,0.3114086146682189,0.3379120879120879,0.5296442687747035,0,No Failure,0.49999999999999734,0.6913580246913593,0.10522873517634868,-0.19135802469136198,0.7232142857142805,0
7816,L,0.2124563445867288,0.4409340659340659,0.541501976284585,0,No Failure,0.4891304347826093,0.6790123456790109,0.0936792398521153,-0.1898819108964016,0.7203557312252988,0
7817,H,0.35913853317811417,0.2967032967032967,0.5494071146245059,0,No Failure,0.4891304347826093,0.6913580246913593,0.10655758676713277,-0.20222758990875,0.7074922360248443,0
7818,L,0.5669383003492433,0.17582417582417587,0.5691699604743082,0,No Failure,0.4891304347826093,0.6790123456790109,0.09968145940206478,-0.1898819108964016,0.7203557312252988,0
7819,L,0.11699650756693836,0.5824175824175825,0.5770750988142292,0,No Failure,0.4891304347826093,0.6790123456790109,0.06814082308843664,-0.1898819108964016,0.7203557312252988,0
7820,M,0.31315483119906873,0.3489010989010989,0.5849802371541502,0,No Failure,0.4891304347826093,0.6790123456790109,0.1092600647315432,-0.1898819108964016,0.7203557312252988,0
7821,L,0.3690337601862631,0.28296703296703296,0.5968379446640316,0,No Failure,0.49999999999999734,0.6913580246913593,0.10442438818457445,-0.19135802469136198,0.7232142857142805,0
7822,H,0.14260768335273577,0.5219780219780219,0.6047430830039525,0,No Failure,0.49999999999999734,0.6913580246913593,0.0744380764753291,-0.19135802469136198,0.7232142857142805,0
7823,L,0.18393480791618166,0.6785714285714286,0.6245059288537549,0,No Failure,0.5108695652173907,0.6913580246913593,0.1248129053716947,-0.18048845947396863,0.7389363354037244,0
7824,L,0.21362048894062868,0.4711538461538462,0.6324110671936758,0,No Failure,0.49999999999999734,0.6913580246913593,0.10064811498164238,-0.19135802469136198,0.7232142857142805,0
7825,M,0.2392316647264261,0.43543956043956045,0.6403162055335968,0,No Failure,0.49999999999999734,0.6790123456790109,0.10417093093169928,-0.17901234567901358,0.736363636363634,0
7826,L,0.07683352735739235,0.8296703296703296,0.6521739130434783,0,No Failure,0.4891304347826093,0.6666666666666696,0.063746497972342,-0.1775362318840603,0.7336956521739108,0
7827,M,0.16530849825378346,0.5563186813186812,0.6600790513833992,0,No Failure,0.4891304347826093,0.6666666666666696,0.09196420575931634,-0.1775362318840603,0.7336956521739108,0
7828,M,0.22933643771827716,0.43818681318681324,0.6719367588932806,0,No Failure,0.4891304347826093,0.6666666666666696,0.10049220279138794,-0.1775362318840603,0.7336956521739108,0
7829,L,0.2887077997671712,0.33653846153846156,0.683794466403162,0,No Failure,0.4891304347826093,0.6790123456790109,0.09716127876779801,-0.1898819108964016,0.7203557312252988,0
7830,H,0.19033760186263105,0.43956043956043955,0.691699604743083,0,No Failure,0.49999999999999734,0.6790123456790109,0.08366487993961803,-0.17901234567901358,0.736363636363634,0
7831,M,0.2124563445867288,0.532967032967033,0.7114624505928854,0,No Failure,0.5108695652173907,0.7037037037037006,0.1132322276094104,-0.19283413848630993,0.7259725400457689,0
7832,L,0.18393480791618166,0.45604395604395603,0.7233201581027667,0,No Failure,0.5108695652173907,0.7037037037037006,0.08388235745628064,-0.19283413848630993,0.7259725400457689,0
7833,L,0.2537834691501747,0.4793956043956044,0.7312252964426877,0,No Failure,0.5108695652173907,0.7037037037037006,0.12166267957886122,-0.19283413848630993,0.7259725400457689,0
7834,L,0.18335273573923172,0.5741758241758241,0.7391304347826086,0,No Failure,0.5108695652173907,0.7037037037037006,0.10527670815796546,-0.19283413848630993,0.7259725400457689,0
7835,L,0.2217694994179279,0.4244505494505495,0.7470355731225296,0,No Failure,0.5217391304347849,0.716049382716049,0.09413018587931281,-0.19431025228126408,0.7286356821589242,0
7836,L,0.2537834691501747,0.4285714285714286,0.7549407114624506,0,No Failure,0.5217391304347849,0.7037037037037006,0.10876434392150344,-0.18196457326891569,0.7414187643020661,0
7837,L,0.3009313154831199,0.37362637362637363,0.7628458498023715,0,No Failure,0.532608695652173,0.716049382716049,0.11243587611457227,-0.18344068706387606,0.743815592203897,0
7838,L,0.11874272409778819,0.6236263736263736,0.7707509881422925,0,No Failure,0.532608695652173,0.7283950617283974,0.07405109442362065,-0.19578636607622446,0.7312085482682351,0
7839,L,0.11990686845168808,0.5989010989010989,0.7786561264822134,0,No Failure,0.5434782608695663,0.7283950617283974,0.0718123552815055,-0.1849168008588311,0.7461311717022835,0
7840,L,0.2549476135040746,0.37362637362637363,0.7865612648221343,0,No Failure,0.532608695652173,0.7283950617283974,0.09525515229822566,-0.19578636607622446,0.7312085482682351,0
7841,L,0.1763678696158324,0.5961538461538461,0.7944664031620553,0,No Failure,0.5217391304347849,0.716049382716049,0.10514238380943854,-0.19431025228126408,0.7286356821589242,0
7842,L,0.2857974388824215,0.37500000000000006,0.8023715415019762,0,No Failure,0.5217391304347849,0.716049382716049,0.10717403958090807,-0.19431025228126408,0.7286356821589242,0
7843,M,0.1350407450523865,0.6140109890109889,0.8102766798418972,0,No Failure,0.5217391304347849,0.7407407407407387,0.08291650142639664,-0.21900161030595378,0.7043478260869616,0
7844,L,0.1949941792782306,0.532967032967033,0.8221343873517786,0,No Failure,0.5217391304347849,0.7407407407407387,0.10392546917576026,-0.21900161030595378,0.7043478260869616,0
7845,L,0.36670547147846333,0.2664835164835165,0.8300395256916996,0,No Failure,0.532608695652173,0.753086419753088,0.09772096355332677,-0.22047772410091504,0.707234497505343,0
7846,M,0.25611175785797446,0.4285714285714286,0.8379446640316205,0,No Failure,0.532608695652173,0.7283950617283974,0.10976218193913193,-0.19578636607622446,0.7312085482682351,0
7847,L,0.08963911525029111,0.6469780219780219,0.849802371541502,0,No Failure,0.532608695652173,0.7283950617283974,0.05799453747649328,-0.19578636607622446,0.7312085482682351,0
7848,H,0.220605355064028,0.4656593406593407,0.8577075098814229,0,No Failure,0.532608695652173,0.7283950617283974,0.10272694418503503,-0.19578636607622446,0.7312085482682351,0
7849,M,0.11990686845168808,0.6057692307692307,0.8774703557312252,1,Tool Wear Failure,0.5434782608695663,0.7407407407407387,0.07263589146592643,-0.1972624798711724,0.7336956521739165,1
7850,M,0.16239813736903386,0.4532967032967033,0.0,0,No Failure,0.5434782608695663,0.7407407407407387,0.0736145402909082,-0.1972624798711724,0.7336956521739165,0
7851,L,0.11932479627473813,0.5961538461538461,0.011857707509881422,0,No Failure,0.5543478260869534,0.7407407407407387,0.07113593624070927,-0.18639291465378527,0.7483695652173892,0
7852,L,0.2019790454016298,0.4629120879120879,0.01976284584980237,0,No Failure,0.5434782608695663,0.7407407407407387,0.09349854162135884,-0.1972624798711724,0.7336956521739165,0
7853,L,0.0867287543655414,0.7239010989010989,0.02766798418972332,0,No Failure,0.5434782608695663,0.7407407407407387,0.06278304059153889,-0.1972624798711724,0.7336956521739165,0
7854,L,0.22293364377182778,0.4587912087912089,0.035573122529644265,0,No Failure,0.5434782608695663,0.753086419753088,0.10227999590630563,-0.2096081588835217,0.7216678545972914,0
7855,M,0.24679860302677536,0.38873626373626374,0.043478260869565216,0,No Failure,0.5434782608695663,0.753086419753088,0.095939566835958,-0.2096081588835217,0.7216678545972914,0
7856,L,0.15424912689173464,0.5274725274725275,0.05533596837944664,0,No Failure,0.5543478260869534,0.753086419753088,0.08136217682201388,-0.19873859366613456,0.7361012116892317,0
7857,L,0.1536670547147847,0.5398351648351648,0.06324110671936758,0,No Failure,0.5652173913043477,0.7654320987654293,0.08295487981169009,-0.2002147074610816,0.7384291725105214,0
7858,L,0.10593713620488943,0.657967032967033,0.07114624505928853,0,No Failure,0.5652173913043477,0.7654320987654293,0.06970314318975554,-0.2002147074610816,0.7384291725105214,0
7859,M,0.1175785797438883,0.5631868131868131,0.07905138339920947,0,No Failure,0.5652173913043477,0.7654320987654293,0.06621870562499202,-0.2002147074610816,0.7384291725105214,0
7860,L,0.14377182770663566,0.5604395604395604,0.0909090909090909,0,No Failure,0.5652173913043477,0.7777777777777768,0.0805754199234991,-0.21256038647342912,0.7267080745341622,0
7861,L,0.19208381839348088,0.5370879120879121,0.09881422924901186,0,No Failure,0.5652173913043477,0.7777777777777768,0.10316589696682832,-0.21256038647342912,0.7267080745341622,0
7862,M,0.12456344586728763,0.6909340659340659,0.1067193675889328,0,No Failure,0.5652173913043477,0.7777777777777768,0.08606512811984296,-0.21256038647342912,0.7267080745341622,0
7863,M,0.19965075669383003,0.559065934065934,0.11857707509881422,0,No Failure,0.5652173913043477,0.7654320987654293,0.1116179367780066,-0.2002147074610816,0.7384291725105214,0
7864,L,0.09429569266589066,0.7651098901098901,0.13043478260869565,0,No Failure,0.5652173913043477,0.7654320987654293,0.07214656705343557,-0.2002147074610816,0.7384291725105214,0
7865,L,0.12514551804423757,0.6414835164835164,0.13833992094861658,0,No Failure,0.5652173913043477,0.7654320987654293,0.08027878698716888,-0.2002147074610816,0.7384291725105214,0
7866,L,0.15308498253783476,0.6263736263736263,0.14624505928853754,0,No Failure,0.5652173913043477,0.7654320987654293,0.09588839565556681,-0.2002147074610816,0.7384291725105214,0
7867,L,0.17054714784633296,0.4711538461538462,0.1541501976284585,0,No Failure,0.5652173913043477,0.7777777777777768,0.08035394465836843,-0.21256038647342912,0.7267080745341622,0
7868,H,0.15715948777648436,0.5892857142857143,0.16205533596837943,0,Random Failures,0.5543478260869534,0.7654320987654293,0.09261184101114257,-0.21108427267847585,0.7242286115007,1
7869,M,0.3556461001164145,0.3282967032967033,0.1818181818181818,0,No Failure,0.5652173913043477,0.7777777777777768,0.11675744220854817,-0.21256038647342912,0.7267080745341622,0
7870,M,0.07275902211874274,0.6662087912087912,0.19367588932806323,0,No Failure,0.5760869565217419,0.7901234567901261,0.048472700175261306,-0.21403650026838417,0.7291100543478272,0
7871,L,0.0814901047729919,0.6991758241758241,0.20553359683794464,0,No Failure,0.5760869565217419,0.8024691358024674,0.05697591116683087,-0.22638217928072546,0.7178929765886338,0
7872,L,0.21187427240977885,0.4587912087912089,0.2134387351778656,0,No Failure,0.5760869565217419,0.8148148148148149,0.09720605355064031,-0.23872785829307297,0.7070158102766831,0
7873,L,0.17578579743888245,0.47802197802197804,0.22134387351778656,0,No Failure,0.586956521739129,0.8271604938271571,0.08402947459990535,-0.24020397208802802,0.7096041531473082,0
